order_id,user_id,user_name,city,membership,restaurant_id,restaurant_name_orders,cuisine,rating,order_date,total_amount
5830,880,User_880,Pune,Regular,403,Sai Delights Pure Veg,Indian,3.6,15-01-2023,186.99
5831,2358,User_2358,Bangalore,Regular,330,Udupi Eatery Multicuisine,Italian,3.9,23-12-2023,457.25
5832,720,User_720,Hyderabad,Gold,153,Annapurna Mess Andhra,Italian,4.7,09-09-2023,1226.13
5833,2660,User_2660,Bangalore,Gold,96,Annapurna Biryani Non-Veg,Mexican,4.4,01-06-2023,774.28
5834,1059,User_1059,Hyderabad,Regular,320,Hotel Cafe Multicuisine,Italian,4.1,16-02-2023,219.63
5835,685,User_685,Pune,Gold,140,Royal Tiffins Punjabi,Italian,3.3,04-10-2023,802.1
5836,378,User_378,Pune,Gold,153,Annapurna Mess Andhra,Italian,4.7,20-02-2023,1036.26
5837,1821,User_1821,Hyderabad,Regular,340,Ruchi Tiffins Punjabi,Chinese,4.9,04-06-2023,1177.42
5838,918,User_918,Bangalore,Gold,328,Ruchi Curry House Andhra,Mexican,4.6,17-09-2023,777.5
5839,1937,User_1937,Bangalore,Regular,124,Spice Dhaba Andhra,Mexican,3.5,31-07-2023,998.96
5840,2517,User_2517,Pune,Gold,355,Swagath Restaurant Chinese,Indian,4.2,14-05-2023,1435.4
5841,318,User_318,Pune,Regular,364,Sri Foods Non-Veg,Mexican,3.4,31-05-2023,1067.3
5842,1419,User_1419,Pune,Gold,240,New Mess Andhra,Indian,3.8,16-11-2023,1326.46
5843,478,User_478,Pune,Regular,311,New Delights Family Restaurant,Italian,4.7,26-06-2023,1126.84
5844,1467,User_1467,Pune,Regular,424,Sai Cafe Family Restaurant,Indian,4.7,27-04-2023,1302.7
5845,706,User_706,Bangalore,Gold,257,Sri Kitchen Family Restaurant,Italian,3.4,28-07-2023,616.09
5846,2955,User_2955,Bangalore,Gold,218,Sai Foods Pure Veg,Indian,4.1,30-01-2023,1249.63
5847,2057,User_2057,Chennai,Gold,331,Spice Biryani Non-Veg,Mexican,3.4,10-03-2023,1054.69
5848,1033,User_1033,Bangalore,Regular,490,Swagath Curry House Punjabi,Italian,3.7,26-10-2023,1060.71
5849,2106,User_2106,Bangalore,Regular,293,Royal Eatery South Indian,Italian,3.0,02-03-2023,952.44
5850,1151,User_1151,Hyderabad,Gold,190,Amma Restaurant Pure Veg,Chinese,3.1,19-06-2023,551.56
5851,1628,User_1628,Hyderabad,Gold,433,Sai Mess Multicuisine,Italian,3.2,08-03-2023,337.58
5852,2089,User_2089,Hyderabad,Gold,294,Hotel Dhaba Multicuisine,Italian,3.1,18-11-2023,1175.4
5853,2432,User_2432,Pune,Regular,50,Taste of Cafe Punjabi,Mexican,4.8,05-04-2023,508.73
5854,2283,User_2283,Hyderabad,Gold,287,Amma Cafe South Indian,Chinese,4.7,27-07-2023,1447.32
5855,291,User_291,Hyderabad,Gold,376,Amma Cafe Non-Veg,Indian,3.4,05-04-2023,610.36
5856,1844,User_1844,Hyderabad,Gold,178,Sai Mess North Indian,Mexican,3.1,26-08-2023,1229.48
5857,669,User_669,Chennai,Gold,234,Swagath Kitchen North Indian,Chinese,3.7,22-01-2023,1288.72
5858,1468,User_1468,Chennai,Gold,439,Classic Cafe Family Restaurant,Mexican,3.1,05-10-2023,306.87
5859,2585,User_2585,Pune,Gold,421,Ruchi Foods Chinese,Indian,3.0,20-08-2023,295.21
5860,1098,User_1098,Bangalore,Regular,40,Royal Curry House Non-Veg,Indian,4.6,13-12-2023,590.67
5861,417,User_417,Bangalore,Regular,495,Ruchi Curry House North Indian,Italian,4.5,07-08-2023,1062.62
5862,590,User_590,Bangalore,Regular,255,Hotel Tiffins Punjabi,Mexican,3.1,14-03-2023,276.11
5863,1697,User_1697,Bangalore,Regular,182,Annapurna Restaurant Andhra,Mexican,4.8,30-09-2023,1396.62
5864,686,User_686,Chennai,Regular,486,Udupi Mess Andhra,Italian,4.1,25-08-2023,539.14
5865,2835,User_2835,Bangalore,Gold,350,Classic Curry House South Indian,Mexican,3.2,20-05-2023,563.57
5866,2500,User_2500,Chennai,Gold,102,Darbar Foods Andhra,Italian,4.9,02-08-2023,1489.68
5867,1300,User_1300,Chennai,Regular,187,Royal Kitchen North Indian,Chinese,3.8,10-03-2023,528.97
5868,1350,User_1350,Bangalore,Gold,460,New Biryani Andhra,Chinese,4.5,09-09-2023,1137.18
5869,2079,User_2079,Pune,Regular,45,Annapurna Restaurant Punjabi,Mexican,3.0,14-09-2023,177.7
5870,1673,User_1673,Chennai,Regular,169,Ruchi Curry House Pure Veg,Italian,4.2,28-05-2023,174.88
5871,1367,User_1367,Bangalore,Gold,361,Royal Dhaba Punjabi,Indian,4.5,21-01-2023,1333.79
5872,2719,User_2719,Bangalore,Regular,135,Amma Eatery Non-Veg,Indian,3.7,19-01-2023,1482.74
5873,2794,User_2794,Pune,Regular,104,Grand Dhaba South Indian,Chinese,4.9,02-03-2023,107.86
5874,350,User_350,Chennai,Regular,201,Spice Cafe Pure Veg,Mexican,3.4,16-08-2023,460.85
5875,736,User_736,Pune,Gold,287,Amma Cafe South Indian,Chinese,4.7,29-01-2023,1059.73
5876,706,User_706,Bangalore,Gold,480,Ruchi Curry House South Indian,Chinese,4.0,01-03-2023,218.23
5877,176,User_176,Hyderabad,Gold,493,Darbar Restaurant Multicuisine,Mexican,4.2,10-08-2023,1452.92
5878,1117,User_1117,Hyderabad,Regular,341,Amma Biryani Family Restaurant,Chinese,3.2,25-09-2023,1155.78
5879,1672,User_1672,Bangalore,Gold,443,Darbar Foods Andhra,Mexican,3.4,19-09-2023,905.13
5880,2091,User_2091,Chennai,Gold,155,Udupi Biryani Family Restaurant,Mexican,3.1,08-09-2023,713.62
5881,208,User_208,Bangalore,Regular,224,Darbar Kitchen Non-Veg,Chinese,4.8,15-03-2023,286.75
5882,1600,User_1600,Chennai,Regular,35,Royal Biryani North Indian,Chinese,3.9,25-08-2023,1346.28
5883,2081,User_2081,Bangalore,Regular,323,Taste of Mess Chinese,Mexican,4.6,11-04-2023,1224.8
5884,1414,User_1414,Bangalore,Regular,260,Udupi Restaurant Family Restaurant,Indian,4.0,03-09-2023,463.42
5885,2228,User_2228,Chennai,Regular,82,Udupi Kitchen Pure Veg,Chinese,3.3,28-12-2023,1328.19
5886,2726,User_2726,Bangalore,Regular,438,Grand Biryani Pure Veg,Italian,3.2,31-07-2023,1363.97
5887,2863,User_2863,Bangalore,Regular,18,Annapurna Kitchen Family Restaurant,Italian,4.5,01-03-2023,528.59
5888,2621,User_2621,Hyderabad,Regular,207,Grand Cafe Andhra,Italian,3.3,29-11-2023,639.12
5889,292,User_292,Hyderabad,Gold,303,Swagath Foods Andhra,Mexican,3.2,14-02-2023,531.74
5890,1972,User_1972,Bangalore,Gold,4,Annapurna Curry House Pure Veg,Chinese,4.1,05-09-2023,833.21
5891,2613,User_2613,Bangalore,Regular,32,Udupi Eatery North Indian,Italian,3.2,13-03-2023,146.04
5892,2133,User_2133,Pune,Regular,177,Udupi Restaurant South Indian,Indian,3.9,29-05-2023,206.01
5893,774,User_774,Bangalore,Gold,261,Spice Mess Non-Veg,Italian,3.5,26-05-2023,232.65
5894,1099,User_1099,Bangalore,Regular,435,Classic Delights North Indian,Italian,3.1,10-11-2023,1283.7
5895,2207,User_2207,Chennai,Gold,348,Royal Restaurant Andhra,Italian,3.0,13-11-2023,829.45
5896,2606,User_2606,Bangalore,Regular,232,New Dhaba Family Restaurant,Mexican,4.0,14-08-2023,1040.59
5897,15,User_15,Bangalore,Regular,15,Classic Cafe Multicuisine,Chinese,4.6,24-07-2023,973.52
5898,2651,User_2651,Pune,Gold,145,Amma Restaurant South Indian,Italian,3.1,22-09-2023,393.5
5899,1068,User_1068,Bangalore,Regular,63,Ruchi Foods South Indian,Italian,5.0,05-12-2023,872.39
5900,2479,User_2479,Bangalore,Regular,489,Swagath Foods Punjabi,Italian,3.0,04-04-2023,1399.64
5901,1995,User_1995,Chennai,Gold,182,Annapurna Restaurant Andhra,Mexican,4.8,03-10-2023,1247.09
5902,2579,User_2579,Bangalore,Gold,188,Swagath Mess Multicuisine,Chinese,4.6,23-03-2023,140.68
5903,1137,User_1137,Chennai,Regular,211,Darbar Mess Multicuisine,Chinese,3.1,08-10-2023,994.93
5904,2513,User_2513,Bangalore,Regular,160,Hotel Tiffins Pure Veg,Chinese,4.2,01-03-2023,1324.46
5905,2612,User_2612,Hyderabad,Regular,471,Swagath Tiffins Punjabi,Indian,3.0,27-10-2023,865.74
5906,2804,User_2804,Hyderabad,Regular,356,Hotel Foods Multicuisine,Indian,4.2,18-03-2023,1236.74
5907,1800,User_1800,Bangalore,Regular,364,Sri Foods Non-Veg,Mexican,3.4,27-04-2023,207.96
5908,420,User_420,Pune,Regular,100,Spice Delights Family Restaurant,Indian,3.3,21-02-2023,779.38
5909,2533,User_2533,Pune,Regular,462,Grand Curry House Family Restaurant,Italian,3.1,31-05-2023,114.63
5910,2195,User_2195,Bangalore,Regular,135,Amma Eatery Non-Veg,Indian,3.7,16-10-2023,449.99
5911,1467,User_1467,Pune,Regular,27,Darbar Dhaba Pure Veg,Italian,4.4,18-07-2023,1408.02
5912,1001,User_1001,Bangalore,Regular,219,Taste of Cafe Andhra,Mexican,4.6,10-11-2023,1326.93
5913,909,User_909,Bangalore,Regular,122,Amma Eatery Non-Veg,Indian,3.9,01-03-2023,708.77
5914,2512,User_2512,Bangalore,Regular,439,Classic Cafe Family Restaurant,Mexican,3.1,06-12-2023,207.55
5915,400,User_400,Hyderabad,Regular,54,Ruchi Tiffins Multicuisine,Italian,4.9,30-10-2023,973.31
5916,2192,User_2192,Chennai,Regular,169,Ruchi Curry House Pure Veg,Italian,4.2,26-04-2023,903.59
5917,1401,User_1401,Hyderabad,Gold,163,Spice Delights Multicuisine,Italian,4.2,27-02-2023,304.24
5918,2865,User_2865,Hyderabad,Regular,409,Royal Kitchen Chinese,Mexican,3.5,26-04-2023,1300.06
5919,2249,User_2249,Chennai,Regular,179,Annapurna Foods Multicuisine,Italian,3.5,13-06-2023,1084.95
5920,2548,User_2548,Pune,Regular,201,Spice Cafe Pure Veg,Mexican,3.4,12-01-2023,823.78
5921,2168,User_2168,Chennai,Gold,68,Taste of Biryani Andhra,Italian,4.1,25-03-2023,496.86
5922,2957,User_2957,Hyderabad,Regular,277,Swagath Restaurant North Indian,Mexican,3.3,18-02-2023,1245.54
5923,1973,User_1973,Bangalore,Regular,377,Amma Kitchen Pure Veg,Mexican,4.0,28-04-2023,811.86
5924,2877,User_2877,Chennai,Gold,440,Annapurna Kitchen North Indian,Mexican,3.8,25-02-2023,450.19
5925,722,User_722,Pune,Gold,40,Royal Curry House Non-Veg,Indian,4.6,09-12-2023,1438.75
5926,606,User_606,Hyderabad,Gold,431,Udupi Tiffins Punjabi,Mexican,4.6,27-12-2023,874.13
5927,16,User_16,Chennai,Gold,16,Sai Mess Andhra,Indian,4.6,28-03-2023,1194.56
5928,678,User_678,Bangalore,Regular,78,Sri Kitchen Chinese,Indian,3.5,11-08-2023,978.38
5929,425,User_425,Pune,Gold,197,Sri Curry House North Indian,Mexican,4.7,06-05-2023,912.48
5930,1662,User_1662,Bangalore,Gold,74,Spice Dhaba Non-Veg,Chinese,4.3,27-12-2023,461.43
5931,637,User_637,Hyderabad,Gold,240,New Mess Andhra,Indian,3.8,11-11-2023,757.32
5932,29,User_29,Hyderabad,Gold,137,Swagath Delights Andhra,Indian,3.2,18-09-2023,903.12
5933,1508,User_1508,Pune,Gold,156,Sri Tiffins North Indian,Italian,3.8,26-01-2023,1268.66
5934,2060,User_2060,Pune,Regular,246,Ruchi Tiffins Pure Veg,Mexican,3.9,21-05-2023,322.23
5935,18,User_18,Bangalore,Regular,405,Royal Dhaba Punjabi,Indian,4.8,23-09-2023,1384.25
5936,1619,User_1619,Bangalore,Regular,133,Spice Foods Non-Veg,Italian,4.5,21-02-2023,1060.15
5937,2863,User_2863,Bangalore,Regular,233,Grand Cafe Family Restaurant,Italian,4.5,08-07-2023,267.67
5938,2425,User_2425,Chennai,Gold,31,Udupi Delights North Indian,Mexican,4.7,25-09-2023,689.47
5939,43,User_43,Bangalore,Regular,448,Amma Biryani Family Restaurant,Mexican,3.4,19-10-2023,306.33
5940,620,User_620,Pune,Regular,399,Swagath Cafe Multicuisine,Chinese,3.2,10-10-2023,398.75
5941,1284,User_1284,Chennai,Regular,402,Sai Restaurant Andhra,Mexican,3.3,07-06-2023,171.01
5942,2838,User_2838,Hyderabad,Gold,85,Royal Kitchen South Indian,Mexican,4.4,12-12-2023,1231.5
5943,937,User_937,Chennai,Gold,74,Spice Dhaba Non-Veg,Chinese,4.3,15-12-2023,139.06
5944,1602,User_1602,Hyderabad,Gold,91,Annapurna Mess Non-Veg,Italian,4.8,13-05-2023,303.15
5945,1683,User_1683,Chennai,Gold,80,Spice Mess Chinese,Italian,3.9,04-01-2023,690.97
5946,2475,User_2475,Pune,Gold,315,Swagath Curry House Chinese,Mexican,4.7,22-05-2023,923.96
5947,998,User_998,Bangalore,Regular,54,Ruchi Tiffins Multicuisine,Italian,4.9,23-03-2023,675.95
5948,2378,User_2378,Chennai,Gold,493,Darbar Restaurant Multicuisine,Mexican,4.2,03-02-2023,1150.73
5949,2640,User_2640,Bangalore,Gold,192,Darbar Restaurant Punjabi,Italian,4.3,23-03-2023,1181.79
5950,1623,User_1623,Pune,Gold,165,Udupi Kitchen Chinese,Mexican,4.3,31-10-2023,260.22
5951,88,User_88,Pune,Gold,400,Ruchi Tiffins Non-Veg,Mexican,3.4,10-11-2023,553.45
5952,1435,User_1435,Hyderabad,Regular,60,Grand Restaurant North Indian,Mexican,3.6,28-10-2023,599.22
5953,1110,User_1110,Pune,Gold,417,Hotel Biryani North Indian,Mexican,3.0,13-02-2023,1271.79
5954,554,User_554,Chennai,Gold,219,Taste of Cafe Andhra,Mexican,4.6,12-04-2023,629.79
5955,1619,User_1619,Bangalore,Regular,279,Sri Tiffins Andhra,Italian,4.9,05-02-2023,1173.54
5956,202,User_202,Chennai,Regular,53,Swagath Delights Andhra,Indian,4.5,04-01-2023,132.76
5957,2325,User_2325,Pune,Gold,266,Annapurna Delights Multicuisine,Italian,3.9,22-11-2023,1356.35
5958,75,User_75,Hyderabad,Gold,5,Udupi Foods South Indian,Chinese,4.8,29-04-2023,955.17
5959,2070,User_2070,Chennai,Gold,25,Swagath Cafe Punjabi,Chinese,3.7,22-09-2023,999.81
5960,723,User_723,Bangalore,Gold,324,Grand Delights Multicuisine,Mexican,4.5,23-06-2023,754.27
5961,2571,User_2571,Pune,Gold,130,Royal Restaurant South Indian,Indian,4.6,02-12-2023,303.45
5962,1921,User_1921,Pune,Gold,5,Udupi Foods South Indian,Chinese,4.8,03-04-2023,942.95
5963,1857,User_1857,Hyderabad,Regular,180,Grand Restaurant Punjabi,Chinese,4.4,08-10-2023,1284.83
5964,134,User_134,Hyderabad,Regular,133,Spice Foods Non-Veg,Italian,4.5,27-04-2023,644.49
5965,1501,User_1501,Hyderabad,Regular,161,Annapurna Biryani South Indian,Mexican,3.8,08-06-2023,619.42
5966,199,User_199,Pune,Gold,330,Udupi Eatery Multicuisine,Italian,3.9,13-10-2023,717.71
5967,1312,User_1312,Hyderabad,Regular,239,Sai Curry House North Indian,Indian,4.9,04-10-2023,1007.14
5968,129,User_129,Pune,Gold,496,Swagath Eatery Multicuisine,Indian,3.1,12-10-2023,1482.87
5969,661,User_661,Bangalore,Regular,125,Sai Foods Family Restaurant,Chinese,4.3,28-12-2023,700.7
5970,102,User_102,Hyderabad,Regular,49,Amma Curry House Punjabi,Italian,4.0,03-04-2023,1488.89
5971,1861,User_1861,Bangalore,Regular,389,Ruchi Mess Multicuisine,Italian,4.9,21-11-2023,108.55
5972,2322,User_2322,Pune,Gold,178,Sai Mess North Indian,Mexican,3.1,13-06-2023,345.02
5973,1376,User_1376,Hyderabad,Gold,54,Ruchi Tiffins Multicuisine,Italian,4.9,22-11-2023,519.35
5974,1694,User_1694,Chennai,Gold,477,Swagath Biryani North Indian,Indian,4.1,10-01-2023,1350.43
5975,1177,User_1177,Bangalore,Regular,414,Darbar Delights South Indian,Chinese,4.7,10-05-2023,1286.5
5976,1060,User_1060,Chennai,Gold,56,Sri Delights Pure Veg,Italian,3.2,30-07-2023,1051.8
5977,1415,User_1415,Bangalore,Regular,188,Swagath Mess Multicuisine,Chinese,4.6,22-04-2023,1020.17
5978,2449,User_2449,Pune,Gold,151,Annapurna Cafe Multicuisine,Chinese,3.8,02-12-2023,930.34
5979,2292,User_2292,Hyderabad,Gold,16,Sai Mess Andhra,Indian,4.6,09-05-2023,242.39
5980,1802,User_1802,Hyderabad,Regular,478,New Tiffins Pure Veg,Chinese,3.1,01-11-2023,1149.43
5981,1201,User_1201,Bangalore,Gold,126,Spice Tiffins North Indian,Italian,4.5,25-01-2023,1189.38
5982,766,User_766,Chennai,Gold,218,Sai Foods Pure Veg,Indian,4.1,03-05-2023,1111.11
5983,640,User_640,Hyderabad,Regular,317,Darbar Cafe Pure Veg,Mexican,3.5,15-05-2023,601.77
5984,2652,User_2652,Pune,Regular,301,Classic Tiffins North Indian,Italian,4.8,21-01-2023,655.85
5985,586,User_586,Bangalore,Gold,243,Grand Tiffins South Indian,Chinese,4.8,20-04-2023,1156.48
5986,1365,User_1365,Chennai,Regular,345,Sai Tiffins Chinese,Chinese,4.3,30-01-2023,923.56
5987,2548,User_2548,Pune,Regular,341,Amma Biryani Family Restaurant,Chinese,3.2,29-08-2023,257.56
5988,2729,User_2729,Hyderabad,Gold,144,Darbar Biryani Andhra,Chinese,4.5,26-01-2023,997.52
5989,1860,User_1860,Chennai,Gold,134,New Tiffins Non-Veg,Mexican,4.3,17-04-2023,1316.62
5990,1780,User_1780,Pune,Regular,52,Udupi Curry House South Indian,Mexican,4.9,25-07-2023,426.88
5991,1669,User_1669,Hyderabad,Regular,20,Hotel Cafe Punjabi,Indian,3.7,18-11-2023,172.31
5992,43,User_43,Bangalore,Regular,320,Hotel Cafe Multicuisine,Italian,4.1,18-07-2023,1013.87
5993,1002,User_1002,Pune,Regular,177,Udupi Restaurant South Indian,Indian,3.9,12-11-2023,275.7
5994,922,User_922,Pune,Gold,64,New Restaurant Chinese,Chinese,4.5,08-02-2023,273.28
5995,2514,User_2514,Pune,Regular,53,Swagath Delights Andhra,Indian,4.5,18-03-2023,148.33
5996,2759,User_2759,Hyderabad,Regular,362,Grand Mess Multicuisine,Indian,4.1,21-05-2023,1438.03
5997,2476,User_2476,Pune,Regular,462,Grand Curry House Family Restaurant,Italian,3.1,05-03-2023,717.02
5998,2079,User_2079,Pune,Regular,429,Annapurna Biryani Pure Veg,Chinese,4.3,16-04-2023,354.54
5999,176,User_176,Hyderabad,Gold,92,Amma Delights Pure Veg,Mexican,4.9,03-01-2023,323.86
6000,2058,User_2058,Hyderabad,Regular,490,Swagath Curry House Punjabi,Italian,3.7,18-07-2023,1377.23
6001,1362,User_1362,Hyderabad,Gold,241,Hotel Biryani Andhra,Chinese,3.9,25-01-2023,621.4
6002,1550,User_1550,Pune,Regular,364,Sri Foods Non-Veg,Mexican,3.4,02-05-2023,224.3
6003,133,User_133,Chennai,Regular,491,Classic Tiffins Chinese,Chinese,3.0,03-09-2023,594.79
6004,2753,User_2753,Bangalore,Regular,299,Taste of Kitchen North Indian,Mexican,3.2,24-11-2023,908.96
6005,661,User_661,Bangalore,Regular,229,Ruchi Mess Family Restaurant,Italian,3.8,06-03-2023,342.52
6006,1642,User_1642,Bangalore,Gold,102,Darbar Foods Andhra,Italian,4.9,18-03-2023,895.63
6007,543,User_543,Pune,Regular,387,New Tiffins Andhra,Mexican,3.8,05-11-2023,1016.18
6008,307,User_307,Bangalore,Regular,469,Annapurna Foods Family Restaurant,Italian,3.3,23-02-2023,1015.22
6009,650,User_650,Chennai,Gold,89,Amma Eatery Punjabi,Indian,4.3,30-12-2023,1137.56
6010,1300,User_1300,Chennai,Regular,44,Classic Dhaba Pure Veg,Indian,3.9,26-03-2023,234.48
6011,397,User_397,Pune,Regular,359,Sri Foods South Indian,Mexican,4.8,27-03-2023,943.25
6012,2457,User_2457,Chennai,Gold,84,Grand Mess Chinese,Chinese,3.2,19-10-2023,509.03
6013,2624,User_2624,Hyderabad,Regular,176,Classic Delights North Indian,Italian,4.0,04-05-2023,242.81
6014,1419,User_1419,Pune,Gold,462,Grand Curry House Family Restaurant,Italian,3.1,11-07-2023,141.69
6015,2325,User_2325,Pune,Gold,141,Amma Kitchen South Indian,Mexican,3.3,04-06-2023,880.15
6016,1377,User_1377,Pune,Regular,231,New Dhaba Punjabi,Indian,4.1,15-09-2023,105.41
6017,2710,User_2710,Bangalore,Gold,371,Sai Dhaba Family Restaurant,Chinese,3.1,04-10-2023,1206.39
6018,62,User_62,Bangalore,Gold,424,Sai Cafe Family Restaurant,Indian,4.7,05-12-2023,959.78
6019,1619,User_1619,Bangalore,Regular,145,Amma Restaurant South Indian,Italian,3.1,28-12-2023,176.46
6020,2907,User_2907,Hyderabad,Regular,439,Classic Cafe Family Restaurant,Mexican,3.1,04-05-2023,1213.03
6021,726,User_726,Bangalore,Gold,150,Sri Cafe Non-Veg,Indian,4.2,23-09-2023,1263.62
6022,1620,User_1620,Pune,Gold,479,Grand Mess Andhra,Indian,3.8,26-07-2023,1396.44
6023,320,User_320,Hyderabad,Gold,358,Udupi Cafe North Indian,Indian,5.0,01-09-2023,397.23
6024,1956,User_1956,Bangalore,Regular,169,Ruchi Curry House Pure Veg,Italian,4.2,30-11-2023,241.37
6025,2272,User_2272,Chennai,Regular,297,Grand Tiffins Andhra,Italian,4.8,11-04-2023,1354.51
6026,2131,User_2131,Pune,Gold,113,Darbar Biryani Pure Veg,Chinese,5.0,30-03-2023,525.65
6027,107,User_107,Pune,Regular,463,Hotel Delights Chinese,Chinese,3.2,29-07-2023,604.13
6028,971,User_971,Pune,Regular,135,Amma Eatery Non-Veg,Indian,3.7,13-04-2023,985.22
6029,2717,User_2717,Bangalore,Regular,188,Swagath Mess Multicuisine,Chinese,4.6,26-01-2023,513.05
6030,178,User_178,Chennai,Regular,123,Grand Restaurant Non-Veg,Chinese,4.2,31-08-2023,989.14
6031,901,User_901,Bangalore,Regular,96,Annapurna Biryani Non-Veg,Mexican,4.4,10-03-2023,868.55
6032,2994,User_2994,Bangalore,Gold,474,Annapurna Tiffins Pure Veg,Mexican,3.5,13-02-2023,818.35
6033,1488,User_1488,Hyderabad,Gold,299,Taste of Kitchen North Indian,Mexican,3.2,29-05-2023,731.02
6034,894,User_894,Chennai,Regular,33,Amma Foods Non-Veg,Italian,4.2,01-12-2023,1358.93
6035,718,User_718,Chennai,Regular,425,Ruchi Curry House Punjabi,Chinese,4.2,18-12-2023,379.76
6036,621,User_621,Bangalore,Regular,275,Classic Eatery South Indian,Italian,3.8,30-07-2023,141.18
6037,1180,User_1180,Hyderabad,Regular,94,Taste of Eatery Andhra,Chinese,4.5,14-04-2023,1298.12
6038,2051,User_2051,Bangalore,Regular,79,Amma Restaurant Family Restaurant,Mexican,4.9,27-07-2023,237.97
6039,1126,User_1126,Bangalore,Gold,260,Udupi Restaurant Family Restaurant,Indian,4.0,05-11-2023,1475.16
6040,1810,User_1810,Chennai,Regular,364,Sri Foods Non-Veg,Mexican,3.4,23-10-2023,911.35
6041,112,User_112,Chennai,Gold,28,Swagath Delights Multicuisine,Chinese,3.6,02-11-2023,836.66
6042,559,User_559,Hyderabad,Regular,180,Grand Restaurant Punjabi,Chinese,4.4,24-11-2023,703.52
6043,2473,User_2473,Hyderabad,Regular,295,Sai Cafe South Indian,Chinese,3.1,19-08-2023,1292.4
6044,386,User_386,Pune,Regular,281,Swagath Cafe Non-Veg,Italian,3.8,21-08-2023,1093.82
6045,1863,User_1863,Chennai,Gold,82,Udupi Kitchen Pure Veg,Chinese,3.3,10-12-2023,719.96
6046,1292,User_1292,Hyderabad,Regular,432,Hotel Eatery Pure Veg,Mexican,5.0,02-06-2023,120.83
6047,292,User_292,Hyderabad,Gold,269,Udupi Mess Pure Veg,Indian,3.5,11-05-2023,874.49
6048,93,User_93,Bangalore,Regular,484,Taste of Biryani Punjabi,Mexican,4.2,29-03-2023,1219.16
6049,1179,User_1179,Bangalore,Regular,272,New Dhaba Pure Veg,Indian,4.8,10-09-2023,1233.39
6050,1743,User_1743,Chennai,Gold,278,Swagath Mess Non-Veg,Indian,3.5,30-03-2023,1278.18
6051,619,User_619,Bangalore,Gold,139,Ruchi Cafe South Indian,Mexican,4.8,11-04-2023,140.34
6052,1639,User_1639,Hyderabad,Regular,261,Spice Mess Non-Veg,Italian,3.5,04-06-2023,1340.6
6053,1479,User_1479,Pune,Regular,254,Ruchi Dhaba Chinese,Indian,4.7,21-04-2023,282.24
6054,36,User_36,Bangalore,Gold,470,Darbar Foods Multicuisine,Italian,3.6,30-12-2023,1362.32
6055,1442,User_1442,Bangalore,Gold,402,Sai Restaurant Andhra,Mexican,3.3,29-03-2023,1029.06
6056,234,User_234,Chennai,Regular,310,Spice Cafe Pure Veg,Indian,4.1,18-08-2023,1068.14
6057,220,User_220,Pune,Gold,460,New Biryani Andhra,Chinese,4.5,18-03-2023,1409.57
6058,1390,User_1390,Pune,Regular,247,Hotel Mess Punjabi,Mexican,3.2,19-04-2023,669.43
6059,486,User_486,Chennai,Gold,307,Annapurna Curry House North Indian,Mexican,3.8,15-10-2023,487.43
6060,1611,User_1611,Pune,Regular,290,Taste of Kitchen Chinese,Chinese,4.9,26-02-2023,882.23
6061,1012,User_1012,Chennai,Gold,248,Sri Kitchen Punjabi,Italian,3.0,25-10-2023,1305.52
6062,1841,User_1841,Chennai,Regular,228,Udupi Dhaba Pure Veg,Mexican,4.1,16-07-2023,624.29
6063,1291,User_1291,Chennai,Gold,215,Spice Biryani Punjabi,Mexican,4.4,25-08-2023,979.48
